id,label
545,5
546,3
547,4
548,2
549,6
550,1
551,3
552,4
553,5
554,0
555,5
556,9
557,0
558,5
559,6
560,3
561,7
562,9
563,3
564,3
565,6
566,3
567,9
568,9
569,3
570,7
571,8
572,4
573,7
574,5
575,1
576,1
577,9
578,9
579,7
580,9
581,5
582,5
583,3
584,3
585,4
586,9
587,7
588,8
589,1
590,6
591,4
592,8
593,1
594,5
595,7
596,8
597,0
598,7
599,5
600,9
601,5
602,5
603,5
604,7
605,3
606,2
607,8
608,7
609,8
610,0
611,6
612,9
613,9
614,8
615,4
616,3
617,4
618,5
619,0
620,5
621,1
622,7
623,5
624,1
625,7
626,3
627,9
628,5
629,4
630,5
631,5
632,3
633,4
634,1
635,0
636,4
637,1
638,9
639,8
640,4
641,9
642,3
643,5
644,9
645,2
646,4
647,6
648,7
649,9
650,3
651,2
652,3
653,1
654,7
655,9
656,6
657,4
658,5
659,6
660,6
661,9
662,5
663,3
664,1
665,6
666,6
667,8
668,8
669,2
670,5
671,8
672,2
673,1
674,9
675,8
676,6
677,4
678,7
679,1
680,5
681,2
682,6
683,7
684,2
685,3
686,1
687,8
688,0
689,7
690,8
691,7
692,2
693,4
694,1
695,0
696,6
697,2
698,3
699,5
700,3
701,2
702,5
703,9
704,5
705,7
706,5
707,5
708,8
709,3
710,7
711,2
712,9
713,0
714,6
715,6
716,8
717,5
718,1
719,5
720,4
721,9
722,1
723,2
724,2
725,4
726,7
727,7
728,2
729,9
730,9
731,6
732,1
733,2
734,4
735,8
736,3
737,5
738,3
739,3
740,4
741,6
742,6
743,7
744,5
745,0
746,5
747,4
748,8
749,9
750,9
751,1
752,2
753,7
754,6
755,9
756,2
757,3
758,3
759,1
760,7
761,7
762,1
763,8
764,4
765,5
766,7
767,8
768,8
769,8
770,7
771,1
772,6
773,1
774,9
775,4
776,7
777,5
778,2
779,9
780,0
781,6
782,2
783,4
784,8
785,9
786,1
787,8
788,0
789,9
790,1
791,5
792,7
793,5
794,7
795,5
796,5
797,2
798,9
799,0
800,1
801,6
802,7
803,3
804,9
805,0
806,5
807,3
808,8
809,5
810,1
811,3
812,6
813,7
814,7
815,5
816,1
817,1
818,1
819,3
820,1
821,0
822,8
823,8
824,5
825,5
826,4
827,5
828,6
829,3
830,4
831,5
832,5
833,6
834,2
835,9
836,4
837,4
838,7
839,5
840,5
841,8
842,5
843,3
844,9
845,1
846,6
847,1
848,2
849,1
850,9
851,1
852,3
853,7
854,4
855,5
856,2
857,1
858,5
859,0
860,0
861,1
862,1
863,2
864,2
865,4
866,4
867,8
868,7
869,3
870,3
871,4
872,9
873,5
874,5
875,7
876,0
877,5
878,0
879,1
880,3
881,4
882,1
883,7
884,5
885,7
886,1
887,7
888,6
889,5
890,9
891,6
892,5
893,8
894,2
895,8
896,0
897,1
898,5
899,5
900,2
901,6
902,0
903,3
904,4
905,9
906,3
907,1
908,6
909,5
910,8
911,5
912,5
913,2
914,9
915,5
916,9
917,1
918,3
919,8
920,5
921,8
922,5
923,7
924,2
925,7
926,7
927,5
928,2
929,9
930,5
931,5
932,3
933,8
934,6
935,9
936,7
937,5
938,1
939,6
940,5
941,7
942,9
943,2
944,2
945,2
946,8
947,7
948,0
949,3
950,6
951,0
952,0
953,7
954,8
955,5
956,8
957,3
958,5
959,0
960,0
961,1
962,4
963,7
964,0
965,8
966,5
967,0
968,7
969,9
970,4
971,1
972,7
973,5
974,4
975,1
976,9
977,9
978,6
979,4
980,7
981,7
982,7
983,1
984,9
985,9
986,3
987,1
988,5
989,4
990,4
991,8
992,3
993,9
994,3
995,3
996,4
997,9
998,1
999,3
1000,6
1001,8
1002,2
1003,7
1004,7
1005,9
1006,3
1007,7
1008,6
1009,4
1010,1
1011,9
1012,1
1013,0
1014,8
1015,1
1016,1
1017,0
1018,5
1019,6
1020,5
1021,4
1022,7
1023,3
1024,3
1025,2
1026,7
1027,9
1028,1
1029,0
1030,6
1031,6
1032,5
1033,9
1034,4
1035,3
1036,7
1037,5
1038,7
1039,9
1040,2
1041,1
1042,7
1043,5
1044,3
1045,3
1046,9
1047,1
1048,4
1049,1
1050,3
1051,1
1052,5
1053,9
1054,5
1055,8
1056,3
1057,1
1058,5
1059,9
1060,7
1061,1
1062,2
1063,8
1064,6
1065,1
1066,5
1067,7
1068,7
1069,8
1070,3
1071,2
1072,1
1073,1
1074,8
1075,7
1076,0
1077,9
1078,3
1079,7
1080,8
1081,5
1082,8
1083,7
1084,9
1085,5
1086,7
1087,1
1088,3
1089,2
1090,9
1091,4
1092,5
1093,8
1094,0
1095,0
1096,3
1097,4
1098,6
1099,1
1100,8
1101,6
1102,4
1103,5
1104,5
1105,6
1106,5
1107,3
1108,6
1109,9
1110,4
1111,7
1112,1
1113,1
1114,9
1115,1
1116,7
1117,5
1118,0
1119,6
1120,5
1121,0
1122,9
1123,9
1124,0
1125,5
1126,7
1127,7
1128,1
1129,5
1130,9
1131,1
1132,3
1133,8
1134,6
1135,6
1136,9
1137,9
1138,2
1139,5
1140,9
1141,6
1142,9
1143,1
1144,5
1145,8
1146,6
1147,8
1148,4
1149,1
1150,5
1151,5
1152,5
1153,7
1154,9
1155,6
1156,1
1157,4
1158,9
1159,0
1160,9
1161,6
1162,5
1163,4
1164,7
1165,8
1166,5
1167,0
1168,6
1169,6
1170,3
1171,9
1172,7
1173,1
1174,4
1175,7
1176,8
1177,1
1178,5
1179,5
1180,8
1181,9
1182,0
1183,1
1184,7
1185,0
1186,6
1187,3
1188,0
1189,6
1190,2
1191,1
1192,7
1193,5
1194,6
1195,8
1196,7
1197,8
1198,6
1199,9
1200,2
1201,7
1202,5
1203,5
1204,8
1205,5
1206,3
1207,6
1208,2
1209,5
1210,0
1211,8
1212,6
1213,1
1214,4
1215,2
1216,5
1217,6
1218,5
1219,7
1220,6
1221,6
1222,7
1223,4
1224,1
1225,7
1226,3
1227,7
1228,0
1229,2
1230,7
1231,3
1232,4
1233,5
1234,3
1235,5
1236,7
1237,7
1238,3
1239,4
1240,1
1241,3
1242,4
1243,8
1244,8
1245,8
1246,0
1247,5
1248,8
1249,5
1250,8
1251,3
1252,3
1253,9
1254,1
1255,8
1256,1
1257,8
1258,2
1259,0
1260,1
1261,6
1262,6
1263,6
1264,1
1265,8
1266,8
1267,9
1268,5
1269,9
1270,3
1271,5
1272,9
1273,4
1274,2
1275,6
1276,7
1277,8
1278,1
1279,9
1280,0
1281,3
1282,3
1283,2
1284,3
1285,0
1286,9
1287,2
1288,5
1289,3
1290,2
1291,2
1292,3
1293,5
1294,8
1295,4
1296,8
1297,6
1298,4
1299,5
1300,4
1301,5
1302,5
1303,7
1304,4
1305,3
1306,5
1307,2
1308,5
1309,3
1310,5
1311,8
1312,8
1313,7
1314,9
1315,7
1316,2
1317,6
1318,0
1319,5
1320,9
1321,3
1322,1
1323,0
1324,8
1325,1
1326,4
1327,5
1328,9
1329,6
1330,0
1331,5
1332,6
1333,5
1334,6
1335,1
1336,0
1337,7
1338,5
1339,0
1340,6
1341,8
1342,5
1343,6
1344,2
1345,0
1346,5
1347,6
1348,8
1349,6
1350,5
1351,4
1352,2
1353,4
1354,4
1355,5
1356,9
1357,6
1358,9
1359,1
1360,4
1361,0
1362,9
1363,6
1364,2
1365,7
1366,6
1367,6
1368,5
1369,5
1370,6
1371,8
1372,1
1373,4
1374,5
1375,4
1376,5
1377,9
1378,1
1379,6
1380,3
1381,2
1382,1
1383,7
1384,2
1385,1
1386,7
1387,3
1388,4
1389,2
1390,6
1391,5
1392,3
1393,0
1394,7
1395,6
1396,1
1397,2
1398,3
1399,5
1400,5
1401,1
1402,9
1403,6
1404,5
1405,2
1406,8
1407,2
1408,5
1409,8
1410,6
1411,3
1412,9
1413,9
1414,1
1415,9
1416,5
1417,1
1418,4
1419,1
1420,6
1421,7
1422,4
1423,2
1424,4
1425,2
1426,1
1427,4
1428,8
1429,5
1430,3
1431,7
1432,8
1433,6
1434,2
1435,6
1436,2
1437,8
1438,0
1439,5
1440,7
1441,3
1442,7
1443,3
1444,5
1445,2
1446,1
1447,1
1448,9
1449,5
1450,1
1451,0
1452,8
1453,0
1454,2
1455,3
1456,3
1457,2
1458,4
1459,9
1460,5
1461,2
1462,1
1463,7
1464,3
1465,3
1466,5
1467,6
1468,7
1469,2
1470,8
1471,5
1472,5
1473,0
1474,6
1475,9
1476,5
1477,1
1478,6
1479,2
1480,6
1481,4
1482,0
1483,1
1484,1
1485,0
1486,0
1487,3
1488,8
1489,2
1490,0
1491,0
1492,0
1493,9
1494,1
1495,5
1496,7
1497,5
1498,5
1499,2
1500,5
1501,4
1502,8
1503,8
1504,3
1505,4
1506,5
1507,6
1508,1
1509,9
1510,5
1511,9
1512,5
1513,1
1514,6
1515,6
1516,6
1517,2
1518,1
1519,3
1520,8
1521,4
1522,3
1523,9
1524,5
1525,9
1526,3
1527,5
1528,1
1529,0
1530,0
1531,4
1532,0
1533,1
1534,0
1535,4
1536,7
1537,9
1538,5
1539,5
1540,3
1541,7
1542,4
1543,8
1544,5
1545,2
1546,5
1547,5
1548,8
1549,7
1550,3
1551,3
1552,2
1553,7
1554,8
1555,5
1556,9
1557,5
1558,1
1559,0
1560,7
1561,0
1562,0
1563,3
1564,7
1565,6
1566,3
1567,3
1568,9
1569,4
1570,6
1571,1
1572,1
1573,3
1574,5
1575,1
1576,1
1577,1
1578,5
1579,1
1580,5
1581,6
1582,6
1583,4
1584,5
1585,8
1586,4
1587,5
1588,9
1589,9
1590,7
1591,7
1592,9
1593,3
1594,9
1595,5
1596,8
1597,6
1598,9
1599,6
1600,8
1601,3
1602,7
1603,1
1604,0
1605,1
1606,5
1607,5
1608,1
1609,4
1610,2
1611,1
1612,5
1613,4
1614,1
1615,8
1616,7
1617,8
1618,4
1619,3
1620,3
1621,9
1622,4
1623,1
1624,5
1625,5
1626,6
1627,1
1628,7
1629,2
1630,2
1631,0
1632,8
1633,5
1634,0
1635,1
1636,0
1637,0
1638,2
1639,2
1640,8
1641,6
1642,2
1643,0
1644,6
1645,1
1646,5
1647,9
1648,6
1649,1
1650,2
1651,6
1652,6
1653,9
1654,2
1655,6
1656,5
1657,1
1658,2
1659,5
1660,3
1661,3
1662,1
1663,1
1664,5
1665,3
1666,0
1667,9
1668,2
1669,4
1670,8
1671,0
1672,4
1673,8
1674,3
1675,1
1676,5
1677,3
1678,2
1679,9
1680,0
1681,2
1682,2
1683,4
1684,3
1685,0
1686,3
1687,7
1688,6
1689,9
1690,2
1691,1
1692,6
1693,8
1694,8
1695,1
1696,3
1697,8
1698,9
1699,6
1700,7
1701,3
1702,9
1703,1
1704,0
1705,5
1706,6
1707,6
1708,5
1709,8
1710,3
1711,1
1712,1
1713,8
1714,5
1715,3
1716,7
1717,2
1718,3
1719,6
1720,1
1721,8
1722,1
1723,5
1724,9
1725,6
1726,1
1727,7
1728,5
1729,6
1730,1
1731,6
1732,3
1733,5
1734,5
1735,5
1736,7
1737,9
1738,8
1739,1
1740,7
1741,6
1742,5
1743,6
1744,5
1745,8
1746,4
1747,8
1748,4
1749,4
1750,3
1751,5
1752,8
1753,5
1754,8
1755,5
1756,3
1757,1
1758,6
1759,8
1760,2
1761,8
1762,0
1763,9
1764,9
1765,9
1766,6
1767,3
1768,5
1769,7
1770,7
1771,7
1772,0
1773,7
1774,3
1775,8
1776,9
1777,1
1778,6
1779,1
1780,4
1781,8
1782,4
1783,0
1784,4
1785,3
1786,8
1787,5
1788,2
1789,9
1790,3
1791,8
1792,3
1793,1
1794,8
1795,6
1796,9
1797,5
1798,4
1799,7
1800,1
1801,9
1802,4
1803,6
1804,7
1805,1
1806,1
1807,5
1808,2
1809,0
1810,6
1811,6
1812,3
1813,3
1814,1
1815,1
1816,5
1817,8
1818,0
1819,3
1820,8
1821,5
1822,7
1823,9
1824,6
1825,3
1826,9
1827,8
1828,6
1829,5
1830,7
1831,7
1832,7
1833,9
1834,1
1835,7
1836,5
1837,9
1838,6
1839,7
1840,3
1841,2
1842,6
1843,0
1844,9
1845,5
1846,0
1847,4
1848,4
1849,0
1850,7
1851,4
1852,8
1853,8
1854,7
1855,9
1856,7
1857,5
1858,1
1859,5
1860,6
1861,6
1862,1
1863,6
1864,8
1865,8
1866,1
1867,4
1868,8
1869,0
1870,6
1871,7
1872,0
1873,3
1874,8
1875,2
1876,2
1877,3
1878,9
1879,7
1880,3
1881,7
1882,3
1883,7
1884,6
1885,1
1886,6
1887,5
1888,6
1889,5
1890,4
1891,1
1892,4
1893,1
1894,8
1895,2
1896,0
1897,8
1898,5
1899,5
1900,0
1901,0
1902,4
1903,1
1904,8
1905,5
1906,0
1907,7
1908,3
1909,3
1910,6
1911,0
1912,8
1913,5
1914,7
1915,3
1916,3
1917,3
1918,1
1919,1
1920,5
1921,2
1922,1
1923,6
1924,3
1925,8
1926,5
1927,6
1928,4
1929,2
1930,0
1931,9
1932,4
1933,5
1934,4
1935,7
1936,6
1937,6
1938,1
1939,8
1940,5
1941,5
1942,8
1943,9
1944,6
1945,3
1946,8
1947,2
1948,6
1949,3
1950,6
1951,9
1952,4
1953,8
1954,3
1955,7
1956,2
1957,5
1958,2
1959,5
1960,7
1961,1
1962,6
1963,8
1964,5
1965,0
1966,9
1967,4
1968,0
1969,6
1970,8
1971,8
1972,8
1973,0
1974,4
1975,4
1976,5
1977,7
1978,9
1979,9
1980,7
1981,2
1982,5
1983,1
1984,3
1985,3
1986,5
1987,1
1988,1
1989,2
1990,6
1991,5
1992,3
1993,3
1994,0
1995,9
1996,5
1997,7
1998,3
1999,1
2000,8
2001,9
2002,6
2003,5
2004,0
2005,5
2006,8
2007,9
2008,2
2009,1
2010,0
2011,5
2012,9
2013,9
2014,7
2015,3
2016,3
2017,1
2018,9
2019,5
2020,1
2021,6
2022,3
2023,9
2024,9
2025,4
2026,3
2027,4
2028,4
2029,5
2030,9
2031,5
2032,7
2033,6
2034,3
2035,9
2036,9
2037,7
2038,1
2039,8
2040,7
2041,8
2042,4
2043,1
2044,1
2045,1
2046,9
2047,3
2048,6
2049,9
2050,2
2051,1
2052,5
2053,5
2054,1
2055,3
2056,7
2057,2
2058,3
2059,8
2060,5
2061,5
2062,3
2063,2
2064,2
2065,7
2066,4
2067,4
2068,4
2069,7
2070,1
2071,7
2072,8
2073,2
2074,6
2075,5
2076,9
2077,3
2078,8
2079,8
2080,5
2081,7
2082,1
2083,4
2084,5
2085,7
2086,6
2087,7
2088,5
2089,1
2090,8
2091,8
2092,6
2093,5
2094,6
2095,5
2096,3
2097,4
2098,2
2099,3
2100,7
2101,3
2102,5
2103,3
2104,6
2105,0
2106,5
2107,5
2108,7
2109,5
2110,2
2111,4
2112,6
2113,7
2114,7
2115,0
2116,5
2117,7
2118,7
2119,3
2120,6
2121,0
2122,1
2123,6
2124,0
2125,2
2126,5
2127,1
2128,6
2129,8
2130,8
2131,8
2132,1
2133,5
2134,0
2135,5
2136,5
2137,2
2138,8
2139,5
2140,2
2141,5
2142,1
2143,7
2144,5
2145,0
2146,4
2147,2
2148,7
2149,0
2150,1
2151,9
2152,5
2153,8
2154,3
2155,9
2156,9
2157,5
2158,2
2159,3
2160,1
2161,7
2162,4
2163,2
2164,0
2165,5
2166,7
2167,7
2168,7
2169,6
2170,3
2171,5
2172,7
2173,0
2174,6
2175,5
2176,5
2177,7
2178,1
2179,1
2180,1
2181,2
2182,5
2183,1
2184,7
2185,1
2186,5
2187,5
2188,4
2189,5
2190,9
2191,3
2192,7
2193,3
2194,2
2195,9
2196,9
2197,5
2198,6
2199,3
2200,9
2201,8
2202,5
2203,9
2204,6
2205,5
2206,7
2207,8
2208,4
2209,1
2210,5
2211,5
2212,2
2213,4
2214,4
2215,6
2216,5
2217,6
2218,6
2219,4
2220,9
2221,1
2222,0
2223,8
2224,4
2225,3
2226,8
2227,8
2228,9
2229,5
2230,5
2231,2
2232,6
2233,8
2234,9
2235,0
2236,8
2237,5
2238,5
2239,5
2240,9
2241,7
2242,6
2243,4
2244,5
2245,9
2246,9
2247,4
2248,7
2249,5
2250,1
2251,5
2252,1
2253,1
2254,2
2255,2
2256,1
2257,6
2258,7
2259,4
2260,2
2261,7
2262,9
2263,9
2264,2
2265,5
2266,2
2267,1
2268,1
2269,5
2270,4
2271,1
2272,1
2273,6
2274,5
2275,5
2276,9
2277,4
2278,5
2279,9
2280,5
2281,7
2282,7
2283,1
2284,6
2285,5
2286,6
2287,0
2288,1
2289,6
2290,0
2291,6
2292,1
2293,3
2294,1
2295,5
2296,8
2297,4
2298,6
2299,5
2300,7
2301,4
2302,6
2303,5
2304,1
2305,6
2306,2
2307,6
2308,8
2309,6
2310,8
2311,3
2312,2
2313,0
2314,4
2315,6
2316,3
2317,0
2318,1
2319,2
2320,6
2321,7
2322,3
2323,8
2324,5
2325,1
2326,8
2327,9
2328,7
2329,9
2330,3
2331,4
2332,9
2333,3
2334,9
2335,2
2336,5
2337,5
2338,5
2339,0
2340,7
2341,2
2342,6
2343,3
2344,5
2345,8
2346,1
2347,0
2348,9
2349,7
2350,7
2351,3
2352,4
2353,7
2354,6
2355,2
2356,3
2357,7
2358,0
2359,7
2360,0
2361,3
2362,3
2363,0
2364,9
2365,6
2366,5
2367,3
2368,3
2369,5
2370,7
2371,4
2372,6
2373,1
2374,1
2375,8
2376,1
2377,4
2378,5
2379,1
2380,2
2381,9
2382,3
2383,6
2384,5
2385,9
2386,7
2387,6
2388,3
2389,5
2390,3
2391,4
2392,9
2393,5
2394,7
2395,4
2396,7
2397,5
2398,6
2399,4
2400,6
2401,9
2402,8
2403,2
2404,6
2405,3
2406,2
2407,8
2408,1
2409,5
2410,2
2411,8
2412,1
2413,7
2414,4
2415,9
2416,4
2417,7
2418,1
2419,4
2420,0
2421,9
2422,2
2423,3
2424,2
2425,0
2426,6
2427,4
2428,6
2429,0
2430,2
2431,7
2432,7
2433,5
2434,5
2435,3
2436,1
2437,7
2438,4
2439,5
2440,0
2441,5
2442,9
2443,4
2444,4
2445,3
2446,1
2447,7
2448,5
2449,7
2450,6
2451,1
2452,8
2453,5
2454,6
2455,4
2456,3
2457,6
2458,9
2459,2
2460,4
2461,4
2462,4
2463,6
2464,9
2465,7
2466,5
2467,0
2468,4
2469,5
2470,1
2471,9
2472,9
2473,3
2474,1
2475,8
2476,5
2477,7
2478,5
2479,1
2480,5
2481,5
2482,5
2483,6
2484,3
2485,7
2486,7
2487,9
2488,7
2489,9
2490,2
2491,6
2492,9
2493,1
2494,5
2495,1
2496,3
2497,5
2498,4
2499,5
2500,7
2501,8
2502,9
2503,2
2504,5
2505,2
2506,7
2507,1
2508,8
2509,3
2510,9
2511,0
2512,7
2513,5
2514,9
2515,0
2516,9
2517,1
2518,3
2519,6
2520,9
2521,1
2522,4
2523,2
2524,6
2525,1
2526,0
2527,9
2528,4
2529,7
2530,5
2531,7
2532,8
2533,3
2534,6
2535,2
2536,6
2537,6
2538,8
2539,7
2540,1
2541,4
2542,2
2543,5
2544,5
2545,1
2546,5
2547,6
2548,2
2549,8
2550,5
2551,9
2552,5
2553,5
2554,9
2555,7
2556,0
2557,5
2558,4
2559,1
2560,6
2561,5
2562,9
2563,1
2564,8
2565,8
2566,6
2567,0
2568,2
2569,5
2570,9
2571,1
2572,6
2573,0
2574,8
2575,1
2576,8
2577,6
2578,3
2579,4
2580,2
2581,5
2582,3
2583,3
2584,7
2585,5
2586,8
2587,5
2588,9
2589,8
2590,7
2591,9
2592,4
2593,9
2594,8
2595,3
2596,4
2597,7
2598,9
2599,3
2600,8
2601,6
2602,4
2603,1
2604,2
2605,3
2606,5
2607,8
2608,6
2609,8
2610,1
2611,4
2612,5
2613,9
2614,3
2615,9
2616,5
2617,2
2618,4
2619,4
2620,9
2621,7
2622,8
2623,4
2624,3
2625,1
2626,8
2627,5
2628,6
2629,9
2630,2
2631,5
2632,3
2633,9
2634,4
2635,0
2636,8
2637,9
2638,5
2639,0
2640,1
2641,7
2642,3
2643,9
2644,1
2645,1
2646,1
2647,6
2648,6
2649,7
2650,8
2651,4
2652,9
2653,7
2654,6
2655,2
2656,1
2657,9
2658,6
2659,1
2660,3
2661,7
2662,8
2663,7
2664,6
2665,5
2666,5
2667,0
2668,6
2669,7
2670,9
2671,8
2672,9
2673,0
2674,8
2675,6
2676,1
2677,1
2678,1
2679,1
2680,4
2681,9
2682,9
2683,6
2684,5
2685,0
2686,7
2687,0
2688,3
2689,5
2690,9
2691,0
2692,9
2693,9
2694,1
2695,6
2696,7
2697,1
2698,6
2699,3
2700,4
2701,5
2702,5
2703,0
2704,7
2705,7
2706,7
2707,1
2708,0
2709,4
2710,4
2711,5
2712,5
2713,0
2714,5
2715,4
2716,9
2717,4
2718,7
2719,6
2720,7
2721,7
2722,6
2723,1
2724,4
2725,4
2726,5
2727,3
2728,3
2729,9
2730,9
2731,2
2732,8
2733,3
2734,4
2735,3
2736,9
2737,4
2738,3
2739,9
2740,6
2741,6
2742,2
2743,2
2744,0
2745,5
2746,8
2747,6
2748,8
2749,7
2750,7
2751,3
2752,1
2753,6
2754,7
2755,8
2756,1
2757,9
2758,6
2759,9
2760,3
2761,7
2762,8
2763,9
2764,3
2765,1
2766,5
2767,0
2768,7
2769,2
2770,1
2771,3
2772,2
2773,8
2774,5
2775,0
2776,0
2777,5
2778,6
2779,9
2780,3
2781,3
2782,9
2783,8
2784,9
2785,3
2786,5
2787,3
2788,0
2789,7
2790,1
2791,3
2792,5
2793,3
2794,6
2795,5
2796,0
2797,4
2798,4
2799,7
2800,1
2801,9
2802,3
2803,3
2804,9
2805,1
2806,0
2807,1
2808,9
2809,7
2810,4
2811,8
2812,3
2813,0
2814,4
2815,4
2816,2
2817,6
2818,1
2819,5
2820,4
2821,7
2822,7
2823,8
2824,7
2825,5
2826,6
2827,7
2828,2
2829,5
2830,2
2831,8
2832,1
2833,4
2834,3
2835,8
2836,8
2837,0
2838,4
2839,7
2840,4
2841,9
2842,6
2843,7
2844,5
2845,2
2846,0
2847,1
2848,8
2849,2
2850,3
2851,1
2852,5
2853,3
2854,3
2855,0
2856,1
2857,9
2858,5
2859,2
2860,9
2861,7
2862,4
2863,0
2864,3
2865,8
2866,4
2867,5
2868,6
2869,9
2870,1
2871,5
2872,1
2873,7
2874,1
2875,9
2876,6
2877,7
2878,2
2879,8
2880,7
2881,6
2882,8
2883,7
2884,8
2885,8
2886,3
2887,6
2888,2
2889,8
2890,6
2891,1
2892,7
2893,5
2894,3
2895,4
2896,6
2897,8
2898,3
2899,8
2900,9
2901,0
2902,7
2903,3
2904,1
2905,7
2906,8
2907,1
2908,5
2909,2
2910,3
2911,7
2912,7
2913,5
2914,7
2915,5
2916,0
2917,1
2918,4
2919,4
2920,3
2921,1
2922,9
2923,3
2924,4
2925,2
2926,0
2927,0
2928,0
2929,1
2930,3
2931,5
2932,3
2933,9
2934,4
2935,7
2936,9
2937,8
2938,7
2939,1
2940,2
2941,9
2942,6
2943,1
2944,9
2945,8
2946,7
2947,4
2948,5
2949,3
2950,2
2951,2
2952,9
2953,6
2954,6
2955,0
2956,2
2957,1
2958,6
2959,5
2960,8
2961,7
2962,7
2963,3
2964,7
2965,6
2966,2
2967,6
2968,1
2969,6
2970,4
2971,8
2972,5
2973,3
2974,3
2975,6
2976,3
2977,3
2978,1
2979,7
2980,2
2981,0
2982,8
2983,0
2984,7
2985,6
2986,2
2987,8
2988,8
2989,5
2990,3
2991,0
2992,2
2993,4
2994,4
2995,6
2996,9
2997,7
