id,label
682,1
683,1
684,1
685,1
686,1
687,1
688,1
689,6
690,6
691,6
692,1
693,3
694,1
695,1
696,1
697,1
698,1
699,6
700,1
701,1
702,1
703,1
704,1
705,6
706,1
707,9
708,6
709,1
710,3
711,1
712,3
713,1
714,6
715,6
716,6
717,6
718,1
719,1
720,1
721,1
722,1
723,1
724,1
725,1
726,1
727,6
728,3
729,3
730,1
731,6
732,1
733,3
734,1
735,1
736,1
737,1
738,1
739,1
740,9
741,1
742,6
743,6
744,1
745,3
746,1
747,1
748,3
749,3
750,1
751,1
752,1
753,6
754,6
755,1
756,6
757,3
758,1
759,1
760,6
761,1
762,1
763,6
764,4
765,3
766,6
767,6
768,1
769,1
770,1
771,1
772,6
773,1
774,1
775,1
776,6
777,1
778,1
779,1
780,3
781,1
782,3
783,1
784,1
785,1
786,1
787,6
788,3
789,1
790,1
791,1
792,3
793,1
794,3
795,1
796,1
797,1
798,1
799,6
800,1
801,6
802,1
803,3
804,1
805,6
806,6
807,1
808,3
809,6
810,1
811,1
812,6
813,3
814,1
815,1
816,1
817,1
818,1
819,3
820,1
821,1
822,1
823,3
824,6
825,5
826,5
827,1
828,1
829,1
830,1
831,1
832,1
833,6
834,1
835,1
836,3
837,9
838,1
839,1
840,6
841,1
842,9
843,3
844,1
845,1
846,6
847,1
848,6
849,1
850,3
851,1
852,1
853,6
854,1
855,6
856,3
857,1
858,6
859,1
860,1
861,1
862,1
863,1
864,1
865,1
866,3
867,6
868,6
869,3
870,3
871,6
872,1
873,6
874,1
875,1
876,1
877,1
878,1
879,1
880,3
881,3
882,1
883,6
884,1
885,6
886,1
887,6
888,6
889,6
890,1
891,6
892,6
893,1
894,6
895,6
896,1
897,1
898,1
899,1
900,1
901,1
902,1
903,1
904,1
905,1
906,3
907,1
908,6
909,6
910,6
911,9
912,6
913,3
914,1
915,1
916,1
917,1
918,1
919,6
920,1
921,6
922,6
923,1
924,3
925,6
926,6
927,6
928,1
929,6
930,1
931,1
932,3
933,6
934,6
935,1
936,6
937,1
938,1
939,6
940,1
941,6
942,1
943,1
944,1
945,1
946,1
947,1
948,1
949,1
950,1
951,1
952,3
953,1
954,1
955,1
956,1
957,1
958,6
959,1
960,1
961,1
962,3
963,1
964,1
965,1
966,6
967,1
968,6
969,1
970,1
971,1
972,1
973,6
974,1
975,1
976,1
977,1
978,6
979,1
980,5
981,1
982,1
983,1
984,1
985,6
986,3
987,1
988,6
989,1
990,3
991,6
992,3
993,1
994,3
995,3
996,1
997,1
998,1
999,1
1000,1
1001,6
1002,3
1003,6
1004,1
1005,3
1006,1
1007,6
1008,1
1009,5
1010,1
1011,1
1012,1
1013,1
1014,6
1015,1
1016,1
1017,3
1018,1
1019,6
1020,1
1021,1
1022,6
1023,1
1024,3
1025,6
1026,6
1027,1
1028,1
1029,3
1030,1
1031,3
1032,1
1033,1
1034,6
1035,1
1036,1
1037,1
1038,1
1039,1
1040,3
1041,1
1042,1
1043,6
1044,3
1045,1
1046,1
1047,1
1048,1
1049,1
1050,3
1051,1
1052,1
1053,1
1054,1
1055,3
1056,3
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,6
1069,6
1070,1
1071,1
1072,1
1073,1
1074,3
1075,1
1076,1
1077,1
1078,1
1079,6
1080,3
1081,1
1082,3
1083,6
1084,1
1085,6
1086,6
1087,1
1088,1
1089,1
1090,1
1091,3
1092,6
1093,1
1094,1
1095,3
1096,6
1097,3
1098,6
1099,1
1100,1
1101,6
1102,1
1103,6
1104,1
1105,1
1106,1
1107,1
1108,3
1109,1
1110,1
1111,6
1112,1
1113,1
1114,9
1115,1
1116,1
1117,1
1118,1
1119,6
1120,1
1121,1
1122,1
1123,6
1124,1
1125,6
1126,6
1127,1
1128,1
1129,3
1130,6
1131,1
1132,1
1133,3
1134,6
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,6
1142,1
1143,3
1144,6
1145,3
1146,6
1147,6
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,1
1155,3
1156,1
1157,1
1158,1
1159,1
1160,3
1161,6
1162,1
1163,1
1164,1
1165,1
1166,1
1167,1
1168,6
1169,3
1170,1
1171,1
1172,6
1173,1
1174,1
1175,1
1176,1
1177,1
1178,1
1179,6
1180,6
1181,3
1182,1
1183,1
1184,6
1185,1
1186,3
1187,1
1188,1
1189,1
1190,6
1191,1
1192,1
1193,5
1194,6
1195,1
1196,6
1197,3
1198,3
1199,3
1200,1
1201,6
1202,6
1203,1
1204,1
1205,1
1206,1
1207,1
1208,1
1209,6
1210,1
1211,1
1212,6
1213,1
1214,1
1215,1
1216,1
1217,1
1218,1
1219,1
1220,6
1221,3
1222,1
1223,3
1224,1
1225,9
1226,3
1227,3
1228,6
1229,3
1230,1
1231,1
1232,1
1233,1
1234,3
1235,1
1236,6
1237,6
1238,1
1239,1
1240,1
1241,1
1242,6
1243,1
1244,3
1245,6
1246,1
1247,1
1248,6
1249,1
1250,1
1251,1
1252,3
1253,1
1254,1
1255,3
1256,3
1257,3
1258,1
1259,1
1260,1
1261,6
1262,3
1263,6
1264,3
1265,6
1266,6
1267,1
1268,6
1269,1
1270,3
1271,3
1272,1
1273,1
1274,1
1275,3
1276,1
1277,1
1278,6
1279,1
1280,1
1281,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,1
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,6
1295,1
1296,3
1297,6
1298,1
1299,1
1300,3
1301,3
1302,1
1303,1
1304,6
1305,3
1306,3
1307,1
1308,1
1309,1
1310,1
1311,1
1312,3
1313,1
1314,6
1315,9
1316,1
1317,1
1318,1
1319,6
1320,1
1321,3
1322,1
1323,1
1324,1
1325,1
1326,1
1327,3
1328,1
1329,1
1330,1
1331,6
1332,6
1333,6
1334,6
1335,1
1336,1
1337,6
1338,6
1339,1
1340,6
1341,1
1342,1
1343,6
1344,1
1345,1
1346,6
1347,6
1348,6
1349,6
1350,1
1351,4
1352,1
1353,1
1354,1
1355,1
1356,1
1357,6
1358,1
1359,1
1360,1
1361,1
1362,1
1363,3
1364,6
1365,1
1366,6
1367,6
1368,6
1369,3
1370,6
1371,3
1372,1
1373,1
1374,1
1375,1
1376,6
1377,1
1378,1
1379,6
1380,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,3
1388,1
1389,6
1390,6
1391,6
1392,1
1393,1
1394,1
1395,3
1396,1
1397,1
1398,1
1399,3
1400,6
1401,1
1402,6
1403,6
1404,6
1405,1
1406,3
1407,1
1408,6
1409,6
1410,1
1411,1
1412,1
1413,1
1414,1
1415,3
1416,1
1417,1
1418,3
1419,1
1420,6
1421,1
1422,4
1423,1
1424,5
1425,1
1426,1
1427,1
1428,3
1429,1
1430,1
1431,1
1432,6
1433,6
1434,1
1435,1
1436,6
1437,6
1438,1
1439,1
1440,3
1441,1
1442,1
1443,1
1444,1
1445,6
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,3
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,6
1461,1
1462,4
1463,1
1464,1
1465,1
1466,5
1467,6
1468,6
1469,1
1470,1
1471,1
1472,1
1473,3
1474,1
1475,1
1476,6
1477,1
1478,6
1479,1
1480,1
1481,4
1482,1
1483,3
1484,1
1485,1
1486,1
1487,3
1488,1
1489,1
1490,1
1491,1
1492,1
1493,1
1494,1
1495,1
1496,6
1497,3
1498,1
1499,1
1500,6
1501,6
1502,6
1503,6
1504,1
1505,1
1506,6
1507,6
1508,1
1509,1
1510,6
1511,1
1512,1
1513,1
1514,6
1515,1
1516,6
1517,1
1518,6
1519,1
1520,6
1521,6
1522,1
1523,1
1524,6
1525,1
1526,1
1527,6
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,6
1540,1
1541,6
1542,1
1543,1
1544,5
1545,1
1546,1
1547,6
1548,1
1549,6
1550,3
1551,3
1552,3
1553,6
1554,3
1555,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,3
1563,1
1564,1
1565,3
1566,1
1567,1
1568,1
1569,1
1570,1
1571,1
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,3
1579,1
1580,6
1581,3
1582,3
1583,3
1584,6
1585,6
1586,1
1587,3
1588,1
1589,3
1590,6
1591,1
1592,1
1593,1
1594,5
1595,6
1596,1
1597,3
1598,1
1599,6
1600,1
1601,3
1602,1
1603,1
1604,6
1605,1
1606,1
1607,1
1608,1
1609,1
1610,1
1611,1
1612,3
1613,1
1614,1
1615,6
1616,1
1617,1
1618,1
1619,3
1620,1
1621,9
1622,3
1623,1
1624,1
1625,3
1626,6
1627,1
1628,6
1629,1
1630,1
1631,1
1632,6
1633,6
1634,1
1635,3
1636,1
1637,1
1638,6
1639,1
1640,6
1641,6
1642,1
1643,1
1644,6
1645,1
1646,6
1647,1
1648,6
1649,1
1650,1
1651,1
1652,6
1653,1
1654,1
1655,6
1656,6
1657,1
1658,1
1659,1
1660,1
1661,1
1662,1
1663,1
1664,1
1665,1
1666,1
1667,1
1668,1
1669,3
1670,1
1671,3
1672,1
1673,1
1674,1
1675,1
1676,1
1677,1
1678,1
1679,1
1680,1
1681,6
1682,1
1683,4
1684,3
1685,1
1686,1
1687,1
1688,6
1689,1
1690,6
1691,1
1692,1
1693,6
1694,3
1695,1
1696,1
1697,6
1698,1
1699,6
1700,3
1701,1
1702,1
1703,1
1704,1
1705,6
1706,6
1707,1
1708,1
1709,6
1710,1
1711,1
1712,6
1713,6
1714,1
1715,3
1716,6
1717,1
1718,1
1719,6
1720,1
1721,3
1722,1
1723,6
1724,1
1725,9
1726,3
1727,6
1728,1
1729,6
1730,1
1731,6
1732,1
1733,5
1734,1
1735,1
1736,1
1737,1
1738,3
1739,1
1740,1
1741,6
1742,1
1743,6
1744,6
1745,6
1746,1
1747,1
1748,3
1749,1
1750,3
1751,1
1752,1
1753,1
1754,6
1755,3
1756,1
1757,1
1758,6
1759,9
1760,1
1761,6
1762,3
1763,1
1764,3
1765,1
1766,1
1767,1
1768,6
1769,1
1770,1
1771,3
1772,1
1773,3
1774,1
1775,6
1776,6
1777,1
1778,1
1779,1
1780,1
1781,1
1782,1
1783,1
1784,1
1785,1
1786,6
1787,6
1788,1
1789,3
1790,1
1791,1
1792,6
1793,1
1794,6
1795,6
1796,3
1797,6
1798,3
1799,3
1800,1
1801,6
1802,1
1803,1
1804,1
1805,1
1806,1
1807,1
1808,1
1809,3
1810,6
1811,6
1812,1
1813,1
1814,1
1815,1
1816,1
1817,4
1818,1
1819,1
1820,3
1821,1
1822,6
1823,3
1824,6
1825,1
1826,1
1827,6
1828,3
1829,1
1830,6
1831,3
1832,1
1833,1
1834,1
1835,1
1836,1
1837,1
1838,1
1839,6
1840,1
1841,1
1842,6
1843,1
1844,1
1845,1
1846,1
1847,1
1848,1
1849,3
1850,1
1851,1
1852,1
1853,1
1854,6
1855,1
1856,6
1857,1
1858,1
1859,1
1860,6
1861,6
1862,1
1863,6
1864,6
1865,1
1866,1
1867,1
1868,1
1869,1
1870,1
1871,6
1872,1
1873,1
1874,6
1875,6
1876,1
1877,1
1878,1
1879,1
1880,3
1881,1
1882,3
1883,1
1884,1
1885,1
1886,6
1887,3
1888,1
1889,5
1890,1
1891,1
1892,1
1893,1
1894,6
1895,6
1896,1
1897,1
1898,1
1899,1
1900,1
1901,1
1902,1
1903,1
1904,6
1905,1
1906,3
1907,6
1908,1
1909,3
1910,6
1911,1
1912,6
1913,6
1914,1
1915,1
1916,6
1917,1
1918,1
1919,1
1920,6
1921,3
1922,1
1923,6
1924,3
1925,6
1926,1
1927,6
1928,1
1929,6
1930,1
1931,1
1932,3
1933,3
1934,1
1935,6
1936,6
1937,6
1938,1
1939,3
1940,1
1941,3
1942,6
1943,1
1944,3
1945,1
1946,3
1947,1
1948,3
1949,1
1950,6
1951,1
1952,1
1953,6
1954,3
1955,1
1956,1
1957,3
1958,6
1959,6
1960,1
1961,1
1962,1
1963,1
1964,1
1965,1
1966,3
1967,1
1968,1
1969,1
1970,6
1971,1
1972,3
1973,1
1974,1
1975,1
1976,6
1977,1
1978,1
1979,1
1980,1
1981,6
1982,1
1983,1
1984,3
1985,1
1986,1
1987,1
1988,1
1989,3
1990,3
1991,6
1992,1
1993,1
1994,6
1995,3
1996,1
1997,1
1998,1
1999,1
2000,3
2001,1
2002,1
2003,1
2004,1
2005,1
2006,3
2007,1
2008,3
2009,1
2010,1
2011,1
2012,6
2013,1
2014,6
2015,6
2016,1
2017,1
2018,9
2019,3
2020,1
2021,1
2022,1
2023,1
2024,1
2025,4
2026,1
2027,3
2028,1
2029,1
2030,6
2031,6
2032,6
2033,6
2034,1
2035,3
2036,1
2037,6
2038,1
2039,6
2040,6
2041,1
2042,1
2043,1
2044,1
2045,1
2046,1
2047,1
2048,1
2049,1
2050,1
2051,1
2052,6
2053,6
2054,1
2055,3
2056,6
2057,1
2058,1
2059,3
2060,6
2061,6
2062,1
2063,1
2064,1
2065,6
2066,6
2067,3
2068,1
2069,1
2070,1
2071,6
2072,1
2073,1
2074,3
2075,6
2076,1
2077,3
2078,6
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,3
2087,6
2088,1
2089,1
2090,1
2091,1
2092,6
2093,1
2094,6
2095,1
2096,1
2097,3
2098,1
2099,1
2100,1
2101,3
2102,1
2103,4
2104,6
2105,1
2106,6
2107,1
2108,6
2109,1
2110,1
2111,3
2112,6
2113,3
2114,1
2115,6
2116,6
2117,6
2118,1
2119,1
2120,3
2121,1
2122,1
2123,1
2124,3
2125,1
2126,1
2127,1
2128,6
2129,1
2130,6
2131,1
2132,1
2133,1
2134,1
2135,6
2136,6
2137,1
2138,6
2139,1
2140,6
2141,3
2142,1
2143,1
2144,6
2145,1
2146,1
2147,1
2148,6
2149,3
2150,1
2151,1
2152,1
2153,6
2154,3
2155,1
2156,1
2157,9
2158,6
2159,1
2160,1
2161,1
2162,3
2163,1
2164,1
2165,1
2166,1
2167,1
2168,6
2169,1
2170,3
2171,5
2172,1
2173,3
2174,6
2175,1
2176,6
2177,6
2178,1
2179,1
2180,1
2181,1
2182,4
2183,1
2184,1
2185,1
2186,6
2187,6
2188,4
2189,6
2190,1
2191,1
2192,1
2193,1
2194,1
2195,1
2196,1
2197,1
2198,1
2199,1
2200,1
2201,3
2202,1
2203,1
2204,1
2205,6
2206,1
2207,3
2208,3
2209,1
2210,3
2211,1
2212,1
2213,4
2214,1
2215,6
2216,3
2217,1
2218,1
2219,1
2220,6
2221,1
2222,3
2223,1
2224,1
2225,1
2226,1
2227,1
2228,1
2229,6
2230,6
2231,1
2232,6
2233,1
2234,3
2235,1
2236,6
2237,6
2238,6
2239,6
2240,6
2241,6
2242,6
2243,1
2244,6
2245,3
2246,1
2247,3
2248,1
2249,6
2250,3
2251,1
2252,1
2253,4
2254,1
2255,1
2256,1
2257,1
2258,6
2259,1
2260,1
2261,6
2262,1
2263,3
2264,6
2265,3
2266,6
2267,1
2268,1
2269,6
2270,3
2271,1
2272,1
2273,6
2274,1
2275,1
2276,1
2277,1
2278,1
2279,6
2280,1
2281,6
2282,1
2283,1
2284,6
2285,6
2286,1
2287,3
2288,4
2289,1
2290,1
2291,3
2292,3
2293,1
2294,1
2295,6
2296,1
2297,1
2298,6
2299,1
2300,1
2301,1
2302,1
2303,3
2304,1
2305,1
2306,1
2307,6
2308,1
2309,1
2310,6
2311,1
2312,1
2313,3
2314,1
2315,6
2316,1
2317,1
2318,1
2319,6
2320,6
2321,1
2322,1
2323,6
2324,1
2325,1
2326,1
2327,1
2328,6
2329,1
2330,3
2331,1
2332,1
2333,1
2334,1
2335,1
2336,6
2337,1
2338,6
2339,1
2340,6
2341,1
2342,1
2343,1
2344,1
2345,1
2346,1
2347,1
2348,1
2349,6
2350,1
2351,3
2352,1
2353,1
2354,1
2355,1
2356,1
2357,1
2358,1
2359,1
2360,1
2361,1
2362,1
2363,1
2364,1
2365,6
2366,1
2367,1
2368,1
2369,1
2370,6
2371,1
2372,1
2373,1
2374,1
2375,6
2376,1
2377,1
2378,1
2379,1
2380,1
2381,1
2382,1
2383,6
2384,1
2385,5
2386,3
2387,6
2388,1
2389,3
2390,1
2391,1
2392,3
2393,1
2394,3
2395,1
2396,1
2397,6
2398,6
2399,1
2400,6
2401,1
2402,6
2403,1
2404,1
2405,1
2406,1
2407,1
2408,1
2409,1
2410,3
2411,1
2412,1
2413,1
2414,1
2415,1
2416,1
2417,3
2418,1
2419,1
2420,1
2421,1
2422,1
2423,1
2424,1
2425,1
2426,6
2427,3
2428,1
2429,1
2430,1
2431,1
2432,6
2433,6
2434,1
2435,1
2436,1
2437,1
2438,6
2439,3
2440,1
2441,6
2442,1
2443,1
2444,6
2445,1
2446,1
2447,6
2448,5
2449,1
2450,1
2451,1
2452,3
2453,1
2454,3
2455,1
2456,1
2457,6
2458,1
2459,1
2460,1
2461,1
2462,1
2463,6
2464,1
2465,1
2466,1
2467,1
2468,1
2469,6
2470,1
2471,1
2472,1
2473,1
2474,1
2475,6
2476,1
2477,6
2478,6
2479,1
2480,5
2481,6
2482,6
2483,6
2484,1
2485,1
2486,1
2487,1
2488,1
2489,1
2490,1
2491,1
2492,6
2493,1
2494,6
2495,1
2496,1
2497,1
2498,1
2499,1
2500,3
2501,3
2502,9
2503,1
2504,1
2505,1
2506,1
2507,1
2508,6
2509,1
2510,1
2511,1
2512,6
2513,3
2514,1
2515,1
2516,6
2517,1
2518,1
2519,6
2520,1
2521,1
2522,1
2523,1
2524,1
2525,1
2526,1
2527,1
2528,1
2529,6
2530,1
2531,1
2532,1
2533,3
2534,1
2535,1
2536,3
2537,1
2538,1
2539,1
2540,1
2541,1
2542,1
2543,1
2544,6
2545,1
2546,9
2547,6
2548,6
2549,1
2550,1
2551,1
2552,6
2553,3
2554,1
2555,6
2556,6
2557,3
2558,1
2559,1
2560,3
2561,1
2562,1
2563,1
2564,1
2565,1
2566,6
2567,1
2568,1
2569,6
2570,3
2571,1
2572,6
2573,1
2574,6
2575,1
2576,6
2577,6
2578,1
2579,1
2580,6
2581,1
2582,1
2583,1
2584,1
2585,1
2586,6
2587,1
2588,9
2589,1
2590,1
2591,1
2592,9
2593,1
2594,3
2595,1
2596,1
2597,1
2598,3
2599,1
2600,3
2601,1
2602,3
2603,1
2604,6
2605,3
2606,1
2607,6
2608,3
2609,3
2610,1
2611,1
2612,1
2613,1
2614,1
2615,6
2616,1
2617,6
2618,1
2619,4
2620,1
2621,1
2622,6
2623,3
2624,1
2625,1
2626,1
2627,1
2628,1
2629,1
2630,6
2631,3
2632,6
2633,3
2634,6
2635,1
2636,6
2637,1
2638,6
2639,1
2640,1
2641,1
2642,1
2643,6
2644,1
2645,1
2646,1
2647,6
2648,6
2649,1
2650,1
2651,1
2652,1
2653,6
2654,3
2655,1
2656,4
2657,1
2658,1
2659,1
2660,1
2661,6
2662,6
2663,1
2664,1
2665,1
2666,6
2667,1
2668,3
2669,1
2670,1
2671,6
2672,1
2673,1
2674,1
2675,6
2676,1
2677,1
2678,1
2679,1
2680,1
2681,1
2682,1
2683,6
2684,3
2685,1
2686,1
2687,1
2688,1
2689,6
2690,1
2691,1
2692,1
2693,1
2694,1
2695,6
2696,6
2697,3
2698,6
2699,1
2700,1
2701,3
2702,6
2703,1
2704,1
2705,3
2706,1
2707,1
2708,1
2709,3
2710,6
2711,1
2712,6
2713,1
2714,1
2715,3
2716,1
2717,4
2718,6
2719,1
2720,1
2721,3
2722,6
2723,1
2724,1
2725,6
2726,1
2727,1
2728,1
2729,1
2730,1
2731,1
2732,6
2733,1
2734,3
2735,1
2736,1
2737,1
2738,1
2739,6
2740,6
2741,1
2742,1
2743,1
2744,1
2745,3
2746,6
2747,1
2748,6
2749,6
2750,6
2751,1
2752,6
2753,6
2754,6
2755,3
2756,1
2757,3
2758,1
2759,1
2760,1
2761,3
2762,3
2763,1
2764,1
2765,1
2766,3
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,3
2774,6
2775,3
2776,1
2777,1
2778,1
2779,1
2780,3
2781,1
2782,1
2783,6
2784,3
2785,1
2786,6
2787,1
2788,1
2789,6
2790,1
2791,1
2792,6
2793,1
2794,6
2795,1
2796,1
2797,1
2798,1
2799,1
2800,1
2801,1
2802,1
2803,1
2804,1
2805,1
2806,6
2807,1
2808,4
2809,1
2810,1
2811,1
2812,3
2813,1
2814,3
2815,1
2816,6
2817,1
2818,1
2819,1
2820,1
2821,6
2822,6
2823,6
2824,1
2825,3
2826,1
2827,1
2828,3
2829,1
2830,1
2831,1
2832,1
2833,4
2834,1
2835,6
2836,1
2837,1
2838,4
2839,1
2840,1
2841,1
2842,1
2843,1
2844,3
2845,1
2846,1
2847,4
2848,1
2849,1
2850,1
2851,1
2852,6
2853,1
2854,1
2855,1
2856,1
2857,1
2858,1
2859,1
2860,1
2861,6
2862,1
2863,1
2864,1
2865,1
2866,1
2867,4
2868,6
2869,3
2870,1
2871,1
2872,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,3
2879,3
2880,6
2881,3
2882,6
2883,1
2884,1
2885,6
2886,3
2887,6
2888,1
2889,6
2890,6
2891,1
2892,1
2893,6
2894,1
2895,4
2896,6
2897,3
2898,3
2899,6
2900,1
2901,6
2902,1
2903,1
2904,1
2905,1
2906,6
2907,1
2908,1
2909,1
2910,1
2911,6
2912,1
2913,1
2914,1
2915,6
2916,1
2917,1
2918,1
2919,1
2920,1
2921,1
2922,1
2923,3
2924,1
2925,6
2926,3
2927,3
2928,6
2929,1
2930,1
2931,1
2932,6
2933,1
2934,1
2935,1
2936,3
2937,6
2938,6
2939,1
2940,1
2941,1
2942,3
2943,1
2944,9
2945,6
2946,6
2947,3
2948,1
2949,1
2950,1
2951,1
2952,1
2953,6
2954,6
2955,3
2956,3
2957,1
2958,6
2959,6
2960,3
2961,3
2962,6
2963,1
2964,6
2965,1
2966,1
2967,6
2968,1
2969,6
2970,1
2971,1
2972,1
2973,1
2974,1
2975,6
2976,1
2977,1
2978,1
2979,3
2980,1
2981,1
2982,3
2983,1
2984,3
2985,6
2986,1
2987,3
2988,1
2989,1
2990,1
2991,1
2992,1
2993,4
2994,1
2995,6
2996,3
2997,1
